,Time,Analytical_Value,Delta,Short_Position,Gamma,Theta,Speed,Vega,Setting
1154,0.3919107391910739,0.12453309501581145,-0.25997580404706555,5854.043399365687,0.48925065393246264,-0.20905641588174562,-0.4815669913402898,0.5063567631761252,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1155,0.3905160390516039,0.12473456805387617,-0.26002346407128507,5855.1165909698775,0.4887367476003993,-0.20888554367370668,-0.480735863599611,0.506985037503478,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1156,0.38912133891213396,0.12493576176833232,-0.26007074676737785,5856.181286032484,0.4882242792486202,-0.20871513938975367,-0.47990831722625543,0.5076123671240952,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1157,0.3877266387726639,0.1251366769542468,-0.2601176544522824,5857.237536725512,0.48771324225541735,-0.20854520090859593,-0.47908432805586754,0.508238755377898,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1158,0.3863319386331939,0.12533731440298168,-0.26016418942457553,5858.285394807501,0.4872036300401964,-0.20837572612177735,-0.47826387214238475,0.5088642055848752,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1159,0.38493723849372385,0.12553767490221845,-0.26021035396465475,5859.324911627637,0.48669543606316856,-0.20820671293358434,-0.47744692575558156,0.5094887210452494,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1160,0.3835425383542539,0.12573775923598052,-0.2602561503349181,5860.356138129803,0.4861886538250437,-0.20803815926095431,-0.476633465378649,0.5101123050396383,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1161,0.3821478382147838,0.1259375681846563,-0.26030158077994214,5861.379124856579,0.4856832768667272,-0.20787006303338484,-0.4758234677058049,0.5107349608292177,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1162,0.38075313807531386,0.12613710252502242,-0.2603466475266585,5862.393921953227,0.48517929876901866,-0.2077024221928439,-0.47501690963993615,0.5113566916558798,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1163,0.3793584379358438,0.12633636303026696,-0.26039135278452674,5863.400579171578,0.4846767131523132,-0.20753523469368007,-0.4742137682902738,0.5119775007423927,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1164,0.3779637377963738,0.1265353504700104,-0.2604356987457068,5864.399145873916,0.484175513676306,-0.2073684985025342,-0.47341402097009727,0.5125973912925552,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1165,0.37656903765690375,0.12673406561033007,-0.26047968758522844,5865.389671036791,0.48367569403969735,-0.20720221159825108,-0.4726176451944695,0.5132163664913536,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1166,0.3751743375174338,0.1269325092137803,-0.26052332146115864,5866.372203254796,0.48317724797990236,-0.20703637197179234,-0.47182461867800335,0.5138344295051128,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1167,0.3737796373779637,0.12713068203941613,-0.26056660251476793,5867.346790744304,0.4826801692727619,-0.20687097762614953,-0.4710349193326558,0.5144515834816493,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1168,0.37238493723849375,0.12732858484281462,-0.26060953287069355,5868.313481347146,0.48218445173225566,-0.2067060265762581,-0.4702485252655515,0.5150678315504206,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1169,0.3709902370990237,0.127526218376096,-0.2606521146371016,5869.272322534263,0.48169008921021833,-0.20654151684891206,-0.4694654147768362,0.5156831768226738,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1170,0.3695955369595537,0.12772358338794643,-0.2606943499058467,5870.223361409301,0.48119707559605823,-0.20637744648267936,-0.4686855663575573,0.5162976223915928,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
